województwo;powiat;gmina;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski liczba zdających;język polski wynik średni (%);język polski odchylenie standardowe (%);język polski mediana (%);język polski modalna (%);matematyka liczba zdających;matematyka wynik średni (%);matematyka odchylenie standardowe (%);matematyka mediana (%);matematyka modalna (%);język angielski liczba zdających;język angielski wynik średni (%);język angielski odchylenie standardowe (%);język angielski mediana (%);język angielski modalna (%);język francuski liczba zdających;język francuski wynik średni (%);język francuski odchylenie standardowe (%);język francuski mediana (%);język francuski modalna (%);język hiszpański liczba zdających;język hiszpański wynik średni (%);język hiszpański odchylenie standardowe (%);język hiszpański mediana (%);język hiszpański modalna (%);język niemiecki liczba zdających;język niemiecki wynik średni (%);język niemiecki odchylenie standardowe (%);język niemiecki mediana (%);język niemiecki modalna (%);język rosyjski liczba zdających;język rosyjski wynik średni (%);język rosyjski odchylenie standardowe (%);język rosyjski mediana (%);język rosyjski modalna (%);język włoski liczba zdających;język włoski wynik średni (%);język włoski odchylenie standardowe (%);język włoski mediana (%);język włoski modalna (%)
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14402;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 8 W ZGIERZU;Zgierz;ul. Tadeusza Boya-Żeleńskiego 4;67;64;15;62;80;67;54;27;44;44;67;77;27;89;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;262582;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 6 IM. JANA KOCHANOWSKIEGO W ZGIERZU Z ODDZIAŁAMI DWUJĘZYCZNYMI I ODDZIAŁAMI SPORTOWYMI;Zgierz;ul. 3 Maja 46a;81;64;17;67;69;81;59;26;60;24;82;80;25;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14399;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI W ZGIERZU;Zgierz;ul. Józefa Piłsudskiego 1;68;58;19;64;64;67;41;28;32;16;69;53;31;55;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14404;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 10 W ZGIERZU;Zgierz;ul. Ozorkowska 68/70;39;70;16;73;78;39;64;29;72;100;39;72;28;87;95;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14403;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 5 W ZGIERZU;Zgierz;ul. 1 Maja 63;70;56;19;58;71;70;61;29;64;84;70;72;25;78;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14400;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 W ZGIERZU;Zgierz;ul. Szczawińska 2;78;56;14;55;60;78;54;27;52;92;78;72;28;84;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14406;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 12 IM. ARMII KRAJOWEJ W ZGIERZU;Zgierz;ul. Leopolda Staffa 26;129;60;18;62;58;129;64;27;68;92;130;73;27;85;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14499;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. JANA NIEPOKOJA W ZGIERZU;Zgierz;ul. Łódzka 2;61;51;18;51;33;61;49;29;40;32;62;60;32;60;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;14405;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 11 W ZGIERZU;Zgierz;ul. Stanisława Dubois 26;52;57;20;58;58;52;45;26;38;20;53;67;30;78;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;31917;dla młodzieży;Nie;I SPOŁECZNA SZKOŁA PODSTAWOWA TOWARZYSTWA PRZYJACIÓŁ ZGIERZA;Zgierz;ul. Bolesława Leśmiana 1;13;56;12;58;49;13;57;28;52;28;13;80;26;95;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina miejska;1020031;263732;dla młodzieży;Nie;"PIERWSZA PRYWATNA SZKOŁA PODSTAWOWA W ZGIERZU ""EDUKACJA PRZYJAZNA DZIECKU""";Zgierz;ul. 3 Maja 63;10;56;10;55;51;10;58;19;52;44;10;79;19;86;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Miasto;1020044;20656;dla młodzieży;Tak;SPORTOWA SZKOŁA PODSTAWOWA NR 3 IM. JÓZEFA JAWORSKIEGO;Aleksandrów Łódzki;ul. Bankowa 7/11;80;61;14;62;53;80;68;25;72;92;80;71;29;85;89;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Miasto;1020044;17562;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. MARII SKŁODOWSKIEJ-CURIE;Aleksandrów Łódzki;al. Wyzwolenia 3;110;60;16;61;67;110;67;28;76;96;110;75;25;85;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Miasto;1020044;22014;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W ALEKSANDROWIE ŁÓDZKIM;Aleksandrów Łódzki;ul. Ludwika Waryńskiego 22/26;99;64;15;64;69;99;72;25;80;96;95;81;24;93;100;2;;;;;;;;;;1;;;;;3;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Obszar wiejski;1020045;19407;dla młodzieży;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANUSZA KORCZAKA W RUDZIE BUGAJ;Ruda-Bugaj;54;29;68;13;69;62;29;64;29;64;96;29;80;27;93;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Obszar wiejski;1020045;17339;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. RYSZARDA WYRZYKOWSKIEGO W BEŁDOWIE;Bełdów;37;24;44;18;40;38;24;47;26;44;16;24;67;31;84;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Obszar wiejski;1020045;75371;dla młodzieży;Tak;SZKOŁA IM. KS. STEFANA KARD. WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA;Rąbień;ul. Słowiańska 5;71;73;12;73;80;71;70;26;80;96;69;81;23;91;100;;;;;;;;;;;2;;;;;;;;;;;;;;
Łódzkie;Zgierski;Aleksandrów Łódzki;Miasto;1020044;263161;dla młodzieży;Nie;"PRYWATNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI ""SCHOLAR""";Aleksandrów Łódzki;ul. Ogrodowa 1;11;26;22;20;9;11;28;25;20;20;11;47;33;33;95;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Głowno;Gmina wiejska;1020052;119329;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W LUBIANKOWIE;Lubianków;45;18;69;18;70;56;18;66;27;72;84;17;58;32;60;11;;;;;;;;;;;;;;;;1;;;;;;;;;
Łódzkie;Zgierski;Głowno;Gmina wiejska;1020052;119323;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W MĄKOLICACH;Mąkolice;96;17;53;22;56;31;17;40;20;36;36;13;44;30;27;18;;;;;;;;;;;;;;;;4;;;;;;;;;
Łódzkie;Zgierski;Głowno;Gmina wiejska;1020052;119303;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JÓZEFA CHEŁMOŃSKIEGO W POPOWIE GŁOWIEŃSKIM;Popów Głowieński;25;10;58;17;56;44;10;51;32;32;28;6;59;32;57;;;;;;;;;;;;;;;;;4;;;;;;;;;
Łódzkie;Zgierski;Ozorków;Gmina wiejska;1020062;21815;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. 17 WIELKOPOLSKIEJ DYWIZJI PIECHOTY W MODLNEJ;Modlna;29;24;56;16;61;62;24;39;26;32;16;24;42;29;28;13;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Ozorków;Gmina wiejska;1020062;21861;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KONSTANTEGO ILDEFONSA GAŁCZYŃSKIEGO W SOLCY WIELKIEJ;Solca Wielka;58;35;62;13;62;58;35;59;25;60;24;35;68;28;76;95;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Ozorków;Gmina wiejska;1020062;21893;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA JACHOWICZA W LEŚMIERZU;Leśmierz;17;22;63;15;66;67;22;61;24;68;76;12;45;30;33;18;;;;;;;;;;;10;59;22;61;85;;;;;;;;;;
Łódzkie;Zgierski;Parzęczew;Gmina wiejska;1020072;106470;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JULIANA TUWIMA W PARZĘCZEWIE;Parzęczew;ul. Parkowa 6;67;59;12;60;51;67;64;27;72;84;67;56;30;56;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Parzęczew;Gmina wiejska;1020072;106469;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W CHOCISZEWIE;Chociszew;40;21;55;15;53;53;21;41;27;28;16;21;53;31;53;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Miasto;1020084;34492;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. NOBLISTÓW POLSKICH W STRYKOWIE;Stryków;ul. Targowa 21;40;64;13;63;60;40;60;29;58;92;39;82;17;87;96;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Obszar wiejski;1020085;34491;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. IDZIEGO RADZISZEWSKIEGO W BRATOSZEWICACH;Bratoszewice;ul. Łódzka 30;15;58;16;60;56;15;38;25;32;12;15;47;24;44;62;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Obszar wiejski;1020085;34489;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W NIESUŁKOWIE;Niesułków;68;18;54;13;52;33;18;62;20;64;36;18;60;30;60;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Obszar wiejski;1020085;34490;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. DYW. TADEUSZA KUTRZEBY W KOŹLU;Koźle;65;16;48;20;53;56;16;58;30;70;12;16;61;32;66;24;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Obszar wiejski;1020085;34488;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. 24 LUTEGO 1863 ROKU W DOBREJ;Dobra;ul. Witanówek 8;21;53;20;56;76;21;56;29;52;84;21;59;33;64;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Miasto;1020084;31600;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. WŁADYSŁAWA JAGIEŁŁY W STRYKOWIE;Stryków;ul. Warszawska 39;37;62;12;62;44;37;63;23;68;80;37;75;25;84;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Stryków;Obszar wiejski;1020085;269491;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA SPECJALNA Z ODDZIAŁAMI PRZYSPOSABIAJĄCYMI DO PRACY W DOBIESZKOWIE;Dobieszków;68;8;28;14;27;9;8;20;9;20;12;8;32;20;25;11;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;27292;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GROTNIKACH;Grotniki;ul. Brzozowa 4;10;48;9;51;51;10;42;23;32;28;10;58;32;40;40;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;71186;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KRÓLA STEFANA BATOREGO W SZCZAWINIE;Szczawin;ul. Kościelna 21;43;51;15;51;64;43;70;30;88;96;42;75;27;86;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;26909;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GIECZNIE;Gieczno;ul. Szkolna 2;20;47;18;47;40;20;55;27;50;64;20;51;33;42;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;26792;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KOWNACKIEJ W DĄBRÓWCE WIELKIEJ;Dąbrówka Wielka;ul. Główna 49;10;53;21;54;;10;41;22;36;20;10;58;32;72;22;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;26763;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. 28 PUŁKU STRZELCÓW KANIOWSKICH W BESIEKIERZU RUDNYM;Besiekierz Rudny;20;8;44;10;45;58;8;52;19;48;44;8;51;22;52;36;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;26656;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA KASIŃSKIEGO W BIAŁEJ;Biała;ul. Kościelna 4;22;57;13;56;73;22;60;27;64;64;22;65;31;69;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Zgierski;Zgierz;Gmina wiejska;1020092;27355;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SŁOWIKU;Słowik;ul. Gdańska 42;35;59;15;62;49;35;56;30;60;84;29;68;29;76;100;;;;;;;;;;;6;46;10;42;40;;;;;;;;;;
Łódzkie;Brzeziński;Brzeziny;Gmina miejska;1021011;40685;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KAZIMIERZA WIELKIEGO W BRZEZINACH;Brzeziny;ul. Stanisława Moniuszki 21;86;59;17;58;56;86;58;27;56;44;86;67;30;77;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Brzeziny;Gmina miejska;1021011;40683;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM ANDRZEJA FRYCZA MODRZEWSKIEGO W BRZEZINACH;Brzeziny;ul. Henryka Sienkiewicza 17;84;69;16;71;73;84;72;26;82;100;83;76;27;89;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Brzeziny;Gmina wiejska;1021022;41107;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BOGDANCE;Bogdanka;5;23;54;14;56;47;23;47;27;36;20;23;53;26;51;15;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Brzeziny;Gmina wiejska;1021022;41106;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W DĄBRÓWCE DUŻEJ;Dąbrówka Duża;60;17;67;16;71;73;17;59;29;72;24;17;59;27;65;85;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Brzeziny;Gmina wiejska;1021022;41105;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GAŁKÓWKU-KOLONII;Gałkówek-Kolonia;38;8;61;9;60;53;8;60;25;60;;8;60;32;60;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Dmosin;Gmina wiejska;1021032;27278;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KOŁACINIE;Kołacin;105A;10;57;14;56;56;10;34;21;30;12;10;53;29;49;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Dmosin;Gmina wiejska;1021032;48118;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W DMOSINIE;Dmosin;1C;28;54;16;60;60;28;48;30;46;12;29;54;30;55;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Jeżów;Gmina wiejska;1021042;42854;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939R;Jeżów;ul. Wojska Polskiego 2;51;55;21;60;60;51;46;32;28;28;51;45;30;36;15;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Rogów;Gmina wiejska;1021052;15928;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA W PRZYŁĘKU DUŻYM;Przyłęk Duży;49;10;60;14;62;62;10;54;28;46;;10;48;22;40;40;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Brzeziński;Rogów;Gmina wiejska;1021052;11534;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ROGOWIE;Rogów;ul. Szkolna 4;52;62;16;64;64;52;58;32;64;16;52;70;27;81;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25775;dla młodzieży;Nie;FAMILY ELEMENTARY SCHOOL RODZINNA SZKOŁA PODSTAWOWA;Łódź;ul. Senatorska 11;6;66;10;61;;6;79;29;92;92;6;86;12;87;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;75604;nie dotyczy;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA BALETOWA IM. FELIKSA PARNELLA W ŁODZI;Łódź;ul. Wrocławska 3/5;20;62;14;59;49;20;62;29;68;68;20;80;22;92;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;83722;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 213;Łódź;ul. Spadkowa 11;15;30;16;24;13;15;21;9;20;16;15;33;28;16;13;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;86642;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 211;Łódź;ul. Drewnowska 151;7;37;18;27;22;7;22;16;16;12;7;23;15;18;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;132562;dla młodzieży;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁODZI;Łódź;ul. Krzysztofa Kamila Baczyńskiego 156;28;70;12;70;58;28;76;20;84;92;28;92;12;95;95;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25196;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 71 IM. HENRYKA SIENKIEWICZA;Łódź;ul. Rojna 58c;108;59;16;61;71;108;73;27;84;92;107;84;21;95;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25197;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 79 IM. ŁÓDZKICH OLIMPIJCZYKÓW;Łódź;ul. Pomorska 138;60;62;14;62;60;60;66;26;70;84;61;80;25;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25194;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 65 IM. JULIUSZA SŁOWACKIEGO;Łódź;ul. Pojezierska 10;76;63;17;67;67;76;64;25;68;96;75;76;27;87;100;1;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26266;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 166 IM. AKADEMII PANA KLEKSA;Łódź;ul. Szamotulska 1/7;37;59;14;60;62;37;60;28;60;24;37;78;25;85;98;;;;;;;;;;;;;;;;1;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23483;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 122;Łódź;ul. Jesionowa 38;102;60;16;60;51;102;58;29;60;96;102;77;27;90;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23076;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 24;Łódź;ul. Ciesielska 14a;40;63;12;66;69;40;55;27;50;28;40;71;26;81;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25198;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 81 IM. BOHATERSKICH DZIECI ŁODZI;Łódź;ul. Emilii Plater 28/32;90;46;18;47;33;90;54;29;48;48;91;68;32;84;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26465;dla młodzieży;Tak;"SZKOŁA PODSTAWOWA NR 182 IM. TADEUSZA ZAWADZKIEGO ""ZOŚKI""";Łódź;ul. Łanowa 16;94;60;17;64;64;94;56;26;58;76;95;72;27;80;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23482;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 120 IM. KONSTYTUCJI 3 MAJA;Łódź;ul. Centralna 40;77;67;14;67;67;77;74;25;84;96;77;88;18;95;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23065;dla młodzieży;Tak;"SZKOŁA PODSTAWOWA NR 3 IM. MJR. HENRYKA DOBRZAŃSKIEGO "" HUBALA""";Łódź;al. Harcerzy - Zatorowców 6;84;57;14;58;58;84;57;30;56;96;86;64;27;67;60;;;;;;;;;;;;;;;;3;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25193;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 58 IM. MELCHIORA WAŃKOWICZA;Łódź;ul. Młynarska 42/46;59;55;18;58;44;59;45;26;40;28;61;59;31;67;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26095;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 153 IM. MARII SKŁODOWSKIEJ-CURIE;Łódź;ul. Obrońców Westerplatte 28;60;54;17;58;60;61;50;30;44;20;62;62;31;72;89;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23083;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 35 IM. MARIANA PIECHALA;Łódź;ul. Generała Tadeusza Kutrzeby 4;82;67;18;69;84;82;59;26;60;80;85;74;30;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26684;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 184 IM. LUDWIKA WARYŃSKIEGO;Łódź;ul. Syrenki 19a;115;62;17;62;60;115;70;27;76;100;116;80;24;92;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;41993;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 214;Łódź;ul. Łucji 12/16;8;29;20;26;;8;27;15;24;12;8;35;33;17;13;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23103;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 45 IM. JANA MATEJKI;Łódź;ul. Bojowników Getta Warszawskiego 3;52;47;16;47;31;52;47;30;40;16;55;63;30;73;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23244;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 54 IM. KORNELA MAKUSZYŃSKIEGO;Łódź;ul. Wróbla 5;32;52;16;53;62;32;30;26;16;16;30;39;26;26;25;;;;;;;;;;;5;28;10;24;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;28539;dla młodzieży;Nie;"PRYWATNA SZKOŁA PODSTAWOWA SPÓŁKI OŚWIATOWEJ ""SCHOLASTICUS""";Łódź;ul. Gdyńska 3;17;76;15;76;73;17;76;23;80;92;17;90;17;98;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26096;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 61 IM. ŚW. FRANCISZKA Z ASYŻU;Łódź;ul. Okólna 183;24;51;18;57;67;24;59;29;62;48;24;63;25;64;47;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26039;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 142 IM. ZAWISZY CZARNEGO;Łódź;ul. Łupkowa 6;33;62;17;62;60;33;73;27;88;92;33;70;29;82;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;59009;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 4 ŁÓDZKIEGO STOWARZYSZENIA SPOŁECZNO-OŚWIATOWEGO;Łódź;al. Pasjonistów 18;14;60;17;59;56;14;66;23;72;64;14;91;13;97;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26270;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 172 IM. PROF. STEFANA BANACHA;Łódź;ul. Jaskrowa 15;90;60;15;62;60;90;77;23;84;96;88;88;18;96;100;;;;;;1;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;25192;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 56 IM. BRONISŁAWA CZECHA;Łódź;ul. Turoszowska 10;72;65;16;64;58;72;60;31;62;92;71;75;26;87;89;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23245;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 55 IM. EUGENIUSZA LOKAJSKIEGO;Łódź;ul. Antoniego Mackiewicza 9;51;52;16;53;62;51;50;30;44;20;51;70;28;80;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;26695;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 206 IM. ŁÓDZKICH WŁÓKNIAREK;Łódź;ul. Łozowa 9;54;66;17;67;64;54;67;29;80;88;54;76;26;86;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódź;Łódź;Gmina miejska;1061011;23105;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 48 IM. STANISŁAWA MONIUSZKI;Łódź;ul. Rydzowa 15;74;67;15;68;73;74;68;24;70;68;69;78;26;89;100;;;;;;;;;;;5;47;11;53;53;;;;;;;;;;
