województwo,powiat,gmina,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,język polski liczba zdających,język polski wynik średni (%),język polski odchylenie standardowe (%),język polski mediana (%),język polski modalna (%),matematyka liczba zdających,matematyka wynik średni (%),matematyka odchylenie standardowe (%),matematyka mediana (%),matematyka modalna (%),język angielski liczba zdających,język angielski wynik średni (%),język angielski odchylenie standardowe (%),język angielski mediana (%),język angielski modalna (%),język francuski liczba zdających,język francuski wynik średni (%),język francuski odchylenie standardowe (%),język francuski mediana (%),język francuski modalna (%),język hiszpański liczba zdających,język hiszpański wynik średni (%),język hiszpański odchylenie standardowe (%),język hiszpański mediana (%),język hiszpański modalna (%),język niemiecki liczba zdających,język niemiecki wynik średni (%),język niemiecki odchylenie standardowe (%),język niemiecki mediana (%),język niemiecki modalna (%),język rosyjski liczba zdających,język rosyjski wynik średni (%),język rosyjski odchylenie standardowe (%),język rosyjski mediana (%),język rosyjski modalna (%),język włoski liczba zdających,język włoski wynik średni (%),język włoski odchylenie standardowe (%),język włoski mediana (%),język włoski modalna (%)
Świętokrzyskie,Pińczowski,Pińczów,Miasto,2608044,9613,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W PIŃCZOWIE IM. JANA PAWŁA II,Pińczów,ul. 7 Źródeł 7,57,67,18,69,84,57,62,29,64,100,56,67,26,74,22,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,8399,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BOGUCICACH,Bogucice Pierwsze,ul. Stara Wieś 34,10,66,23,73,,10,62,26,64,64,10,62,29,67,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Miasto,2608044,9466,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W PIŃCZOWIE,Pińczów,ul. Szkolna 2,94,64,19,69,69,94,47,27,36,36,96,59,28,64,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Miasto,2608044,262206,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W PIŃCZOWIE,Pińczów,ul. 1 Maja 2,7,23,13,18,,6,17,4,16,16,6,25,18,16,13,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,17206,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZAGOŚCI,Stara Zagość,12,7,45,12,49,,7,21,10,20,20,7,24,12,18,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,11512,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KOZUBOWIE,Kozubów,54a,11,53,24,56,51,11,61,25,68,36,11,71,26,82,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,11516,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GACKACH,Gacki-Osiedle,25,12,58,9,59,60,12,57,24,54,76,12,74,22,82,80,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,17205,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MŁODZAWACH,Młodzawy Duże,14a,12,68,14,71,69,12,53,33,46,96,12,55,31,60,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,17204,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BRZEŚCIU,Brzeście,75a,7,55,25,64,64,7,51,22,56,20,7,57,31,47,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Pińczów,Obszar wiejski,2608045,124776,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W OKRĘGOWYM OŚRODKU WYCHOWAWCZYM W GACKACH,Leszcze,31A,4,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Świętokrzyskie,Pińczowski,Złota,Gmina wiejska,2608052,60778,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZŁOTEJ,Złota,ul. Parkowa 4,33,56,17,56,42,33,52,27,56,16,33,56,29,58,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,3466,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WINCENTEGO BURKA W GAŁKOWICACH,Gałkowice,19,5,51,17,56,,5,25,10,20,20,5,33,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,3576,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI SANDOMIERSKIEJ W SŁUPCZY,Słupcza,76,19,69,11,69,56,19,37,21,32,32,19,67,23,69,87,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,88006,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH „PUŁAWIAKÓW” W GÓRACH WYSOKICH,Góry Wysokie,61,9,54,16,58,36,9,40,28,28,16,9,53,28,62,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,48281,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W WINIARACH,Winiary,2,7,60,9,58,53,7,42,25,28,28,7,70,29,85,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,48284,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W DWIKOZACH,Dwikozy,ul. Spółdzielcza 21,34,72,12,75,80,34,60,27,62,24,34,64,24,67,31,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,3433,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MŚCIOWIE,Mściów,100,12,58,11,56,49,12,33,20,24,20,12,56,29,51,51,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,3406,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZAWISZY CZARNEGO HERBU SULIMA W STARYM GARBOWIE,Stary Garbów,82,5,55,13,51,,5,63,31,84,,5,43,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Dwikozy,Gmina wiejska,2609022,3575,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GIERLACHOWIE,Gierlachów,96,13,55,15,60,51,13,40,22,36,20,13,57,32,69,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Klimontów,Miasto,2609034,14426,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JERZEGO OSSOLIŃSKIEGO W KLIMONTOWIE,Klimontów,ul. Szkolna 1,67,50,19,53,49,67,42,27,32,24,67,50,30,49,13,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Klimontów,Obszar wiejski,2609035,14396,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OSSOLINIE,Ossolin,21,7,53,17,51,,7,27,8,24,20,7,35,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Klimontów,Obszar wiejski,2609035,14368,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW BITWY POD KONARAMI W KONARACH,Konary,88,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Klimontów,Obszar wiejski,2609035,14386,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GOŹLICACH,Goźlice,28,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Koprzywnica,Miasto,2609044,81052,dla młodzieży,Tak,ZESPÓŁ PLACÓWEK OŚWIATOWYCH SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA JASIŃSKIEGO W KOPRZYWNICY,Koprzywnica,ul. Szkolna 9,58,60,18,62,62,58,42,27,32,20,58,60,30,65,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Koprzywnica,Obszar wiejski,2609045,104245,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W NIEDŹWICACH,Niedźwice,63,8,63,10,63,76,8,58,25,52,24,8,67,27,77,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Koprzywnica,Obszar wiejski,2609045,89837,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W POSTRONNEJ,Postronna,8,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Koprzywnica,Obszar wiejski,2609045,105469,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ W GNIESZOWICACH,Gnieszowice,3,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Obrazów,Gmina wiejska,2609062,40614,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W OBRAZOWIE,Obrazów,118,15,64,13,67,67,15,59,19,52,48,15,71,16,67,60,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Obrazów,Gmina wiejska,2609062,14231,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ W BILCZY,Bilcza,75,8,65,14,69,76,8,53,26,52,24,8,64,18,66,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Obrazów,Gmina wiejska,2609062,106028,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W GŁAZOWIE,Głazów,80,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Samborzec,Gmina wiejska,2609072,42124,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W CHOBRZANACH,Chobrzany,110A,27,52,16,56,58,27,45,24,40,28,27,45,25,44,55,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Samborzec,Gmina wiejska,2609072,42121,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W SAMBORCU,Samborzec,79,18,61,15,63,56,18,46,28,42,16,18,61,28,65,40,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Samborzec,Gmina wiejska,2609072,24786,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W ŚMIECHOWICACH,Śmiechowice,99,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Samborzec,Gmina wiejska,2609072,24788,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W ZAWIERZBIU,Zawierzbie,67,21,60,20,67,33,21,58,31,72,84,21,60,29,64,20,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Samborzec,Gmina wiejska,2609072,24785,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W ZŁOTEJ,Złota,121,15,69,14,67,64,15,60,29,64,36,15,62,29,78,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Sandomierz,Gmina miejska,2609011,49090,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W SANDOMIERZU,Sandomierz,ul. Stefana Okrzei 6,70,69,17,69,69,70,65,29,72,100,70,74,27,89,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Sandomierz,Gmina miejska,2609011,104093,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KRÓLA KAZIMIERZA WIELKIEGO W SANDOMIERZU,Sandomierz,ul. Adama Mickiewicza 9,32,71,13,71,71,32,52,31,54,12,32,76,28,89,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Sandomierz,Gmina miejska,2609011,104104,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JAROSŁAWA IWASZKIEWICZA W SANDOMIERZU,Sandomierz,ul. Adama Mickiewicza 39,106,64,16,67,71,106,58,30,60,96,104,63,29,73,93,,,,,,,,,,,2,,,,,4,,,,,,,,,
Świętokrzyskie,Sandomierski,Sandomierz,Gmina miejska,2609011,49640,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. ARMII KRAJOWEJ W SANDOMIERZU,Sandomierz,ul. Flisaków 30,55,60,16,62,64,55,59,27,68,68,55,72,27,84,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Sandomierz,Gmina miejska,2609011,263240,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ,Sandomierz,ul. św. Królowej Jadwigi 5,7,56,9,58,,7,43,21,32,28,7,67,30,78,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Wilczyce,Gmina wiejska,2609082,26351,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA MŁODOŻEŃCA W WILCZYCACH,Wilczyce,177,22,58,16,62,62,22,38,24,30,16,22,54,32,50,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Wilczyce,Gmina wiejska,2609082,17474,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DAROMINIE,Daromin,128,14,61,14,60,60,14,50,28,44,16,14,75,18,79,75,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Wilczyce,Gmina wiejska,2609082,26352,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁUKAWIE,Łukawa,83,10,59,13,60,71,10,39,25,30,20,10,68,29,77,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Zawichost,Miasto,2609094,105814,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA W ZAWICHOŚCIE,Zawichost,ul. 11 Listopada 1,13,13,5,11,9,13,16,7,16,8,13,20,14,16,15,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Zawichost,Miasto,2609094,27153,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZIEMI ZAWICHOJSKIEJ W ZAWICHOŚCIE,Zawichost,ul. Szkolna 15,33,59,20,62,71,33,47,25,44,20,33,53,28,47,38,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Zawichost,Obszar wiejski,2609095,25954,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W ZESPOLE SZKOŁY I PRZEDSZKOLA W CZYŻOWIE SZLACHECKIM,Czyżów Szlachecki,2,16,70,12,73,56,16,44,30,28,20,15,59,27,51,29,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Łoniów,Gmina wiejska,2609052,89594,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŁONIOWIE,Łoniów,104,33,57,17,62,62,33,49,28,48,52,33,60,26,62,87,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Łoniów,Gmina wiejska,2609052,89562,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEGO JANA PAWŁA II W ŚWINIARACH STARYCH,Świniary Stare,131,15,65,17,69,64,15,50,25,48,48,15,68,31,85,25,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Łoniów,Gmina wiejska,2609052,55427,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W GIERASZOWICACH,Gieraszowice,67,9,58,14,60,,9,54,24,60,60,9,52,26,47,47,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Łoniów,Gmina wiejska,2609052,89563,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ODDZIAŁU PARTYZANCKIEGO „JĘDRUSIE” W SULISŁAWICACH,Sulisławice,120,19,65,13,69,69,19,44,22,48,48,19,40,25,27,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Sandomierski,Łoniów,Gmina wiejska,2609052,55430,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁĄŻKU,Łążek,58,11,66,8,64,64,11,53,27,52,20,11,69,24,76,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Bliżyn,Gmina wiejska,2610022,11962,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 3 PUŁKU PIECHOTY LEGIONÓW ARMII KRAJOWEJ W SORBINIE,Sorbin,89,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Bliżyn,Gmina wiejska,2610022,70966,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ODROWĄŻKU,Odrowążek,1,13,64,13,64,60,13,40,29,28,16,13,42,25,29,29,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Bliżyn,Gmina wiejska,2610022,20749,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W MROCZKOWIE,Mroczków,25,14,74,16,76,76,14,54,27,46,28,14,58,25,50,85,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Bliżyn,Gmina wiejska,2610022,70046,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GENERAŁA STANISŁAWA MACZKA W BLIŻYNIE,Bliżyn,ul. Piaskowa 6,44,62,20,67,51,44,42,26,28,28,42,51,28,59,18,,,,,,,,,,,2,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko Kościelne,Gmina wiejska,2610042,92489,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W SKARŻYSKU KOŚCIELNYM,Skarżysko Kościelne,ul. Szkolna 5,39,64,15,64,58,39,44,22,44,16,39,68,28,75,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko Kościelne,Gmina wiejska,2610042,103421,dla młodzieży,Tak,SZKOŁA PODSTAWOWA LIPOWE POLE SKARBOWE,Lipowe Pole Skarbowe,ul. Wesoła 2,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko Kościelne,Gmina wiejska,2610042,68016,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GRZYBOWEJ GÓRZE,Grzybowa Góra,ul. Świętokrzyska 102,7,70,16,69,69,7,65,31,80,,7,65,31,75,89,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko Kościelne,Gmina wiejska,2610042,68015,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ROTMISTRZA WITOLDA PILECKIEGO W KIERZU NIEDŹWIEDZIM,Kierz Niedźwiedzi,ul. Boczna 7,7,68,20,67,,7,62,30,76,,7,74,31,96,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko Kościelne,Gmina wiejska,2610042,62095,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W MAJKOWIE,Majków,ul. Stefana Żeromskiego 106,14,64,13,63,78,14,55,26,58,32,14,61,25,63,22,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,87820,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 3 W ZESPOLE PLACÓWEK RESOCJALIZACYJNO - WYCHOWAWCZYCH W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Legionów 131,6,23,19,17,7,6,10,6,10,8,6,16,5,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,3179,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Konarskiego 17,90,67,14,69,76,90,43,26,36,8,90,62,30,67,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,40606,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. ORŁA BIAŁEGO W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Zwycięzców 13,25,66,15,67,49,25,33,22,24,24,24,65,29,76,25,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,35254,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Słowackiego 29,32,76,10,78,76,32,70,25,76,64,32,89,12,92,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,3243,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Sportowa 30,23,62,14,64,76,23,49,21,52,52,23,58,28,62,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,3595,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. JANA PAWŁA II W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Norwida 3,71,66,20,69,69,72,46,27,40,36,72,63,29,68,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,3601,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. OBROŃCÓW WESTERPLATTE W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Zielna 29,67,60,17,64,71,67,42,23,36,16,67,64,28,71,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,3603,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 IM. STEFANA ŻEROMSKIEGO W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Podjazdowa 21,55,59,19,60,58,55,48,28,40,24,55,70,27,80,89,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,74527,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 IM. MJR. HENRYKA DOBRZAŃSKIEGO „HUBALA” W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Sezamkowa 23,60,64,18,67,67,60,45,27,36,36,60,70,27,78,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,31864,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Książęca 149,17,70,16,69,69,17,55,27,64,72,16,86,10,91,96,,,,,,,,,,,,,,,,1,,,,,,,,,
Świętokrzyskie,Skarżyski,Skarżysko-Kamienna,Gmina miejska,2610011,130056,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 IM. KSIĘDZA PROFESORA WŁODZIMIERZA SEDLAKA W SKARŻYSKU-KAMIENNEJ,Skarżysko-Kamienna,ul. Warszawska 54,12,76,6,76,76,12,61,27,68,24,12,87,19,92,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Suchedniów,Miasto,2610054,66484,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 1 IM. EMILII PECK W SUCHEDNIOWIE,Suchedniów,ul. Szarych Szeregów 6,27,62,17,67,69,27,50,30,48,88,27,67,28,67,22,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Suchedniów,Miasto,2610054,66489,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 3 IM. STEFANA ŻEROMSKIEGO W SUCHEDNIOWIE,Suchedniów,ul. Kościelna 1,45,66,14,69,67,45,48,27,44,12,45,67,27,76,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Suchedniów,Obszar wiejski,2610055,66486,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. WANDY ŁYCZKOWSKIEJ W OSTOJOWIE,Ostojów,16,14,68,19,75,80,14,47,27,46,12,14,63,27,78,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Łączna,Gmina wiejska,2610032,25946,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. E. G. KASZYŃSKIEGO „NURTA” W GOŹDZIE,Gózd,125,23,67,16,69,69,23,44,26,36,24,21,64,33,85,89,,,,,,,,,,,2,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Łączna,Gmina wiejska,2610032,35055,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ KORPUS „JODŁA” W ŁĄCZNEJ,Kamionki,63,26,73,11,73,73,26,48,28,40,40,26,66,26,73,42,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Skarżyski,Łączna,Gmina wiejska,2610032,479746,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZALEZIANCE,Zalezianka,49A,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Starachowicki,Brody,Gmina wiejska,2611022,264304,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W RUDZIE,Ruda,ul. Widok 1,10,62,8,64,64,10,57,17,54,56,10,64,29,72,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Starachowicki,Brody,Gmina wiejska,2611022,34649,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA BARAŃSKIEGO W KRYNKACH,Krynki,ul. Szkolna 1,14,64,20,68,47,14,69,27,84,84,14,68,28,80,93,,,,,,,,,,,,,,,,,,,,,,,,,
